"datetime","avg_temperature"
"2016-09-28","22.416414686825057"
"2016-09-29","19.81348435814453"
"2016-09-30","18.644827586206922"
"2016-10-01","19.93247311827958"
"2016-10-02","21.402258064516147"
"2016-10-03","21.333870967741948"
"2016-10-04","20.748387096774255"
"2016-10-05","19.334408602150567"
"2016-10-06","19.406135629709357"
"2016-10-07","16.944935344827623"
"2016-10-08","18.87489224137929"
"2016-10-09","17.2949407965554"
"2016-10-10","14.562648008611449"
"2016-10-11","14.610871905274497"
"2016-10-12","14.214316469321826"
"2016-10-13","13.475296655879166"
"2016-10-14","13.30474649406687"
"2016-10-15","14.183926645091717"
"2016-10-16","16.75113024757806"
"2016-10-17","18.238079827400224"
"2016-10-18","18.587068965517243"
"2016-10-19","17.20474137931034"
"2016-10-20","16.30645855758877"
"2016-10-21","13.425215517241401"
"2016-10-22","13.253821313240035"
"2016-10-23","13.53067814854681"
"2016-10-24","11.877370689655157"
"2016-10-25","13.279310344827609"
"2016-10-26","16.894187298170085"
"2016-10-27","13.74617044228692"
"2016-10-28","12.615459459459478"
"2016-10-29","12.022114347357062"
"2016-10-30","9.875026910656613"
"2016-10-31","10.60893433799785"
"2016-11-01","9.57001078748653"
"2016-11-02","8.498277717976316"
"2016-11-03","9.056081808396145"
"2016-11-04","8.801937567276628"
"2016-11-05","10.5702906350915"
"2016-11-06","9.657696447793322"
"2016-11-07","8.041855447680698"
"2016-11-08","10.007766990291257"
"2016-11-09","7.029418103448272"
"2016-11-10","6.462135922330085"
"2016-11-11","8.535205183585298"
"2016-11-12","10.159439050701177"
"2016-11-13","11.096224379719516"
"2016-11-14","11.801835853131767"
"2016-11-15","12.827184466019427"
"2016-11-16","8.206673842841765"
"2016-11-17","7.885760517799346"
"2016-11-18","9.222545846817665"
"2016-11-19","11.962540365984953"
"2016-11-20","12.804849137931042"
"2016-11-21","10.132758620689664"
"2016-11-22","10.94530744336567"
"2016-11-23","5.972874058127009"
"2016-11-24","3.3469827586206833"
"2016-11-25","3.8021528525295976"
"2016-11-26","5.912499999999996"
"2016-11-27","8.487715517241373"
"2016-11-28","7.165948275862068"
"2016-11-29","5.488362068965514"
"2016-11-30","5.5225108225108315"
"2016-12-01","9.388888888888882"
"2016-12-02","7.199892241379306"
"2016-12-03","7.227556512378903"
"2016-12-04","8.879849137931028"
"2016-12-05","9.840992448759414"
"2016-12-06","6.296875"
"2016-12-07","3.325269978401728"
"2016-12-08","4.116954643628505"
"2016-12-09","6.239762931034477"
"2016-12-10","3.866918103448278"
"2016-12-11","2.2065732758620666"
"2016-12-12","3.05118534482759"
"2016-12-13","6.0485436893203754"
"2016-12-14","4.813146551724142"
"2016-12-15","1.7125941872981723"
"2016-12-16","0.41184068891281217"
"2016-12-17","2.243595263724436"
"2016-12-18","5.364585575888059"
"2016-12-19","6.073196986006444"
"2016-12-20","6.525754310344828"
"2016-12-21","7.442995689655174"
"2016-12-22","9.77836383207751"
"2016-12-23","7.272335844994597"
"2016-12-24","3.1517241379310357"
"2016-12-25","3.5703663793103475"
"2016-12-26","5.822090517241383"
"2016-12-27","5.713670613562975"
"2016-12-28","0.939827771797632"
"2016-12-29","1.8959095801937602"
"2016-12-30","1.6103336921420888"
"2016-12-31","2.626372443487623"
"2017-01-01","3.4571582346609313"
"2017-01-02","4.739827771797625"
"2017-01-03","4.50581270182992"
"2017-01-04","3.9511302475780377"
"2017-01-05","2.7536060279870824"
"2017-01-06","1.8705059203444578"
"2017-01-07","3.056835306781482"
"2017-01-08","3.668460710441325"
"2017-01-09","4.771797631862219"
"2017-01-10","3.6734122712594206"
"2017-01-11","0.6838536060279854"
"2017-01-12","0.6582346609257284"
"2017-01-13","0.30947255113024513"
"2017-01-14","-1.8600645855758875"
"2017-01-15","-1.8051668460710397"
"2017-01-16","0.8683530678148561"
"2017-01-17","1.26027987082885"
"2017-01-18","1.855543595263724"
"2017-01-19","2.6097849462365588"
"2017-01-20","0.8075268817204313"
"2017-01-21","0.8909677419354851"
"2017-01-22","0.8545161290322575"
"2017-01-23","-0.6433333333333344"
"2017-01-24","-2.286437029063502"
"2017-01-25","-1.1289558665231414"
"2017-01-26","0.46247311827957127"
"2017-01-27","3.997096774193551"
"2017-01-28","2.854086021505377"
"2017-01-29","3.981593110871906"
"2017-01-30","4.466271551724132"
"2017-01-31","0.8134553283100118"
"2017-02-01","1.6433189655172415"
"2017-02-02","0.24897739504843702"
"2017-02-03","1.841720430107525"
"2017-02-04","3.477204301075272"
"2017-02-05","3.6965554359526407"
"2017-02-06","3.851668460710443"
"2017-02-07","1.4446716899892351"
"2017-02-08","1.9837459634015053"
"2017-02-09","1.3120430107526866"
"2017-02-10","0.21741935483870978"
"2017-02-11","0.15408602150537656"
"2017-02-12","1.6683870967741943"
"2017-02-13","2.0000000000000018"
"2017-02-14","1.8880645161290297"
"2017-02-15","2.4327956989247257"
"2017-02-16","4.903013993541448"
"2017-02-17","7.2969827586206755"
"2017-02-18","2.8696447793326127"
"2017-02-19","1.7179763186221764"
"2017-02-20","4.54811625403659"
"2017-02-21","1.3337997847147463"
